text,category
"בדיקת סוכר בשתן - בבדיקה זו יבדקו האם נמצא סוכר בשתן. אצל אדם בריא, לא אמור להופיע כלל סוכר בשתן.",רפואה
"בדיקת רמת הסוכר בדם בצום - בבדיקה זו יבדקו את רמות הסוכר בדם. בדיקה זו נערכת בשעות הבוקר, לאחר צום לילי בן שתים עשרה שעות.",רפואה
בדיקת העמסת סוכר (GTT) - מבחן הנעשה אם קיים חשד לסוכרת או לסוכרת-הריונית על ידי בדיקת סבילות המטופל להעמסת סוכר בשתייה.,רפואה
"אצל אדם בריא, רמת הסוכר בדם עולה מיד לאחר שתיית או אכילת מוצרים המכילים סוכר, וחוזרת לרמה הרגילה לאחר מספר שעות. חולי סוכרת, לעומת זאת, לא יצליחו להתמודד עם הכמות הגדולה של הסוכר בגופם.",רפואה
"טרום האבחון הרפואי והטיפול, כל תסמיני הסוכרת קשורים לרמות גבוהות של סוכר בדם (היפרגליקמיה).
",רפואה
"תר לחץ דם או לחץ דם גבוה היא מחלה כרונית בה לחץ הדם גבוה במיוחד, מצב הופכי לתת לחץ דם.",רפואה
"יתר לחץ דם יכול לגרום לפגיעה מתמשכת בכלי דם ברקמות רגישות - כמו הלב, כלי דם בעין, ורקמת העצבים במוח",רפואה
" זהו אחד מגורמי הסיכון לאוטם שריר הלב, לאי-ספיקת לב ולמפרצת, והוא גורם הסיכון המוביל למחלת כליות כרונית (CKD)",רפואה
"לאוכלוסיות ספציפיות ההגדרות ליתר לחץ דם מחמירות - כך למשל, חולי סוכרת, או חולים עם מחלה כלייתית (כגון אי ספיקה כלייתית כרונית) נחשבים כבעלי יתר לחץ דם אם לחץ הדם שלהם מעל",רפואה
" זאת מאחר שבקרב אוכלוסיות אלו, קיים סיכון גבוה יותר למחלות קרדיו-ווסקולריות. עם זאת, דווקא בחולי סוכרת, הפחתת לחץ הדם לערכים נמוכים יותר באמצעות תרופות הביאה לעליה באירועי בריאות חמורים.",רפואה
"סרטן הוא שם כללי למחלות שונות שבהן תאי הגוף מתחלקים בצורה בלתי מבוקרת. הצטברות של תאים כאלה יוצרת גידול ממאיר (נאופלזיה), ובמקרים מסוימים חלק מתאים אלה נודדים למקומות אחרים בגוף ויוצרים גרורות.",רפואה
"מציין שסרטן השד נקרא כך בשל דמיונו לצורת סרטן: הגידול נראה כגוף הסרטן, וכלי הדם המקיפים אותו מזכירים את רגלי הסרטן.",רפואה
"אחת מהסיבות המרכזיות לקושי לטפל בסרטן, ובפרט כשהמחלה חוזרת, היא היכולת של תאי הסרטן לפתח עמידות לתרופות שהמטופל מקבל",רפואה
הסרטן הוא שם אחד למחלה אשר יכולה להתפתח עד כדי השתלטות על כל חלקי הגוף ולכן מיוחסים לה שמות אחרים.,רפואה
גוף מורכב מסוגי תאים רבים ואיננו סטטי. בכל יום מתים תאים ותיקים ותאים חדשים נוצרים באמצעות מיטוזה (התחלקות).,רפואה
"סרטן היא בעיקר מחלה של גנים. בדרך כלל סדרה של מוטציות (שינויים) בגנום, דרושות, על מנת שהתא יהפוך לסרטני.",רפואה
"קיימת הבדלה בין גנים הנקראים אונקוגנים, שגורמים להתפתחות סרטן בתאים, בעקבות שינויים בגן, וגנים מעכבי סרטן, שפגיעה בהם מורידה את מערך ההגנה של התא מפני סרטן.",רפואה
" מוטציות בגנים אלו יכולות להיגרם על ידי קרינה מייננת, כימיקלים מסרטנים (קרצינוגנים), תורשה של גנים שעברו מוטציה, וירוסים וחיידקים גורמי סרטן ופגיעה על ידי רדיקלים חופשיים.",רפואה
"גידולים ממאירים כמו קרצינומה, סרקומה, לימפומה או לוקמיה, מתפתחים מתא או קבוצת תאים, המקיימים אחד או יותר מהתנאים הבאים:",רפואה
התחמקות מאפופטוזה,רפואה
גיוס כלי דם להזנת הרקמה,רפואה
פוטנציאל גדילה אינסופי,רפואה
ייצור עצמי של אמצעי גדילה,רפואה
חוסר רגישות למעכבי גדילה,רפואה
יכולת לחדור לרקמות שכנות,רפואה
יכולת התחמקות מהמערכת החיסונית - אך ישנם חוקרים שחולקים על תנאי זה.,רפואה
"Self sufficiency in growth signals: לתאים תקינים יש רצפטורים לגורמי גדילה שונים. אם התא לא יקבל גורמי גדילה, באופן נורמלי הוא ימות.",רפואה
" לעומת זאת, תאים ממאירים לא זקוקים לגורמי גדילה, היות שהרצפטורים מופעלים באופן אוטונומי",רפואה
חשיפה לקרינה אלקטרומגנטית מייננת כמו קרני רנטגן עלולה לגרום לסרטן.,רפואה
"חשיפה לחומרים רדיואקטיביים הפולטים קרינות מסוגים: אלפא, בטא וגמא עלולה לגרום לנזקים בחומר הגנטי של התאים.",רפואה
"חשיפה לקרינה בלתי מייננת ברמות גבוהות, כמו למשל חשיפה לקרני מיקרו הנפלטות מאנטנות שידור, נחשבת בעיני הציבור כגורם אפשרי לסרטן.",רפואה
בדיקה נוירולוגית היא בדיקה רפואית המיועדת להעריך הערכה גופנית של מערכת העצבים. ,רפואה
"זהו השלב השלישי בתהליך הבירור של תלונה נוירולוגית, אחרי לקיחת אנמנזה וביצוע בדיקה גופנית כללית, ובו נבדקים מצב ההכרה, תפקודי מוח עילאיים, תפקודים מוטוריים ותחושתיים ותפקודים אחרים של מערכת העצבים.",רפואה
"הבדיקה הנוירולוגית מותאמת לתלונות העולות מן האנמנזה ומאפשרת, יחד איתן, למקם בצורה גסה את המקור האנטומי לתלונה.",רפואה
השלב הראשון בבדיקה נוירולוגית הוא הערכת מצב ההכרה של האדם,רפואה
מצב ההכרה נקבע על פי תגובתו של אדם לגירויים קוליים ומכאיבים,רפואה
אחד הכלים למדידת תגובה זו הוא מדד גלאזגו.,רפואה
תפקוד קוגנטיבי לאחר בדיקת מצב ההכרה מתבצעת הערכה של התפקודים הקוגניטיביים של האדם,רפואה
"הערכה זו אין מטרתה לבחון את מידת חוכמתו של האדם, אלא להעריך אם חלה הרעה במצבו הקוגניטיבי יחסית למצבו הרגיל",רפואה
מרכיבים רבים בהערכת התפקודים הקוגניטיביים בבדיקה הנוירולוגית משיקים למרכיבים בבדיקת מצב פסיכיאטרי.,רפואה
" ההערכה הקוגניטיבית נחלקת לחמישה תחומים: תפקודים מפושטים או כאלה המערבים את שתי אונות המוח המצחיות, זיכרון, שפה, עיבוד תחושתי ועיבוד מוטורי.",רפואה
"מאחר שלעיתים קיים הבדל בתפקיד פלגי המוח בתחומים אלה, לקויות מסוימות יכולות להעיד על פגיעה בפלג הימני או השמאלי של המוח, בהתאם ללקות.",רפואה
"תחת התפקודים המפושטים נכללים: קשב וריכוז, ידע כללי, יכולת הפשטה, הפרעות בתפישה, רגש ומצב רוח ותובנה ושיפוט.",רפואה
בבדיקת הקשב נבחנת היכולת להתמקד בגירוי תחושתי מסוים ולהתעלם מהגירויים האחרים.,רפואה
 אחת מבדיקות הקשב היא הבקשה לחזור מיד על רצף ספרות.,רפואה
"עצבי הגולגולת נבדלים מן העצבים האחרים במערכת העצבים ההיקפית בכך שהם יוצאים ישירות מהמוח, דרך פתחים בגולגולת, ולא מחוט השדרה",רפואה
"יוצא דופן ברשימת עצבי הגולגולת הוא עצב הראייה, אשר מהווה חלק ממערכת העצבים המרכזית.",רפואה
"למעט עצב הריח ועצב הראייה, כל עצבי הגולגולת יוצאים מגזע המוח, ולכן נגעים בגזע המוח עלולים להשפיע על תפקודם של חלק מן העצבים הללו, כתלות בגובה הפגיעה.",רפואה
"מאחר ששנים עשר עצבי הגולגולת ממוספרים, בדיקת עצבי הגולגולת מתבצעת לפי מספרם הסודר.",רפואה
עצב הריח (CN I) אחראי על הולכת תחושת הריח מן האף אל המוח.,רפואה
"בבדיקת עצב זה הבודק מבקש מהנבדק לעצום את עיניו ולזהות ריחות שונים מוכרים, כגון ריח של קפה, וניל או נענע.",רפואה
